Product Name,Available Colors,Image URL,Care Instructions
Schnell trocknende Badeshorts mit Logo-Detail und feinem Print,"Weiß,Orange,Dunkelblau,Beige gemustert,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50509071_131_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509071_131_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509071_131_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509071_131_100wid=768&qlt=80","30 °C Buntwäsche,Nicht bleichen,Nicht im Wäschetrockner trocknen,Nicht bügeln,Nicht chemisch trockenreinigen"
Poloshirt aus Baumwoll-Piqué mit Kontrast-Logo,"Dunkelbraun,Türkis,Blau,Dunkelblau,Dunkelblau,Hellgrün,Hellgrün,Khaki,Natur,Grau,Natur,Weiß,Hellgrau,Grau,Dunkelgrau,Schwarz,Schwarz,Hellorange,Gelb,Hellgelb,Dunkelrot,Pink,Orange,Hellrot,Rot,Lila,Flieder,Flieder,Lila,Hellblau,Hellblau,Blau,Hellblau,Türkis","https://images.hugoboss.com/is/image/boss/hbeu50469055_213_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469055_213_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469055_213_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469055_213_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469055_213_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Regular-Fit Sakko aus Stretch-Schurwolle,"Blau,Blau,Dunkelgrau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50479996_480_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50479996_480_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50479996_480_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50479996_480_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50479996_480_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50479996_480_100wid=768&qlt=80","Nicht waschen,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Kurzarm-Pullover aus Baumwoll-Mix mit filigraner Struktur,"Hellbeige,Orange,Hellblau","https://images.hugoboss.com/is/image/boss/hbeu50511762_131_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511762_131_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511762_131_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511762_131_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511762_131_100wid=768&qlt=80","30 °C Feinwäsche/Wollwäsche,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Schonende chemische Trockenreinigung P"
Regular-Fit Poloshirt aus Baumwoll-Piqué,"Weiß,Dunkelblau,Beige,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50504381_100_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504381_100_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504381_100_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504381_100_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504381_100_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Graue Regular-Fit Jeans aus italienischem Denim mit softer Haptik,Grau,"https://images.hugoboss.com/is/image/boss/hbeu50481827_030_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50481827_030_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50481827_030_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50481827_030_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50481827_030_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50481827_030_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
Slim-Fit Hose aus Stretch-Jersey,Dunkelblau,"https://images.hugoboss.com/is/image/boss/hbeu50521643_404_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521643_404_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521643_404_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521643_404_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521643_404_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521643_404_240wid=768&qlt=80","Nicht waschen,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Blaue Slim-Fit Jeans aus Soft-Motion-Denim,Blau,"https://images.hugoboss.com/is/image/boss/hbeu50508038_427_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508038_427_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508038_427_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508038_427_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508038_427_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508038_427_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
Fein gemusterte Slim-Fit Hose aus Baumwoll-Mix,"Hellrot,Beige","https://images.hugoboss.com/is/image/boss/hbeu50515098_606_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50515098_606_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50515098_606_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50515098_606_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50515098_606_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50515098_606_240wid=768&qlt=80","Nicht waschen,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Regular-Fit Baumwoll-Hemd aus Piqué-Jersey,"Schwarz,Hellorange,Lila,Türkis,Dunkelblau,Weiß,Hellgrau","https://images.hugoboss.com/is/image/boss/hbeu50512005_002_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512005_002_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512005_002_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512005_002_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512005_002_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512005_002_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Chemische Trockenreinigung P"
Slim-Fit Sakko aus elastischem Interlock-Jersey,Dunkelblau,"https://images.hugoboss.com/is/image/boss/hbeu50494632_404_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50494632_404_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50494632_404_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50494632_404_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50494632_404_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50494632_404_100wid=768&qlt=80","Nicht waschen,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Slim-Fit Hemd aus elastischer Baumwoll-Popeline mit bügelleichtem Finish,"Hellblau,Dunkelblau,Weiß,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50469345_452_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469345_452_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469345_452_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469345_452_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469345_452_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469345_452_100wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Chemische Trockenreinigung P"
Porsche x BOSS T-Shirt aus merzerisierter Baumwolle mit Jacquard-Karo,"Rot,Dunkelblau,Natur","https://images.hugoboss.com/is/image/boss/hbeu50507786_229_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507786_229_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507786_229_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507786_229_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507786_229_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Zweier-Pack Slim-Fit T-Shirts aus Stretch-Baumwolle,Weiß,"https://images.hugoboss.com/is/image/boss/hbeu50475292_100_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475292_100_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475292_100_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475292_100_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475292_100_341wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Trocknen geringe Hitze,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
Zweier-Pack Tanktops aus Stretch-Baumwolle mit Logo,"Schwarz,Weiß / Schwarz,Weiß","https://images.hugoboss.com/is/image/boss/hbeu50469778_001_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469778_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469778_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469778_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469778_001_341wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Trocknen geringe Hitze,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Slim-Fit Shorts aus bügelleichtem Vier-Wege-Stretch,"Beige,Hellrot,Hellblau,Hellblau,Dunkelblau,Hellgrün,Weiß,Dunkelgrau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50504392_269_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504392_269_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504392_269_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504392_269_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504392_269_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504392_269_240wid=768&qlt=80","30 °C Buntwäsche,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Chemische Trockenreinigung P"
Extra Slim-Fit Anzug aus Performance-Stretch-Gewebe,"Hellrosa,Hellblau,Blau,Dunkelgrün","https://images.hugoboss.com/is/image/boss/hbeu50500247_681_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50500247_681_600wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50500247_681_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50500247_681_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50500247_681_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50500247_681_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50500247_681_342wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50500247_681_343wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50500247_681_170wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50500247_681_240wid=768&qlt=80","Nicht waschen,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Slim-Fit Poloshirt aus Baumwolle mit gestreiftem Kragen,"Schwarz,Dunkelblau,Beige,Weiß","https://images.hugoboss.com/is/image/boss/hbeu50469360_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469360_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469360_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469360_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469360_001_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Slim-Fit Chino aus elastischem Baumwoll-Mix,"Dunkelblau,Hellbeige,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50485788_404_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50485788_404_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50485788_404_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50485788_404_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50485788_404_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50485788_404_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Slim-Fit Jeans aus bequemem Stretch-Denim,"Schwarz,Dunkelblau","https://images.hugoboss.com/is/image/boss/hbeu50481814_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50481814_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50481814_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50481814_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50481814_001_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50481814_001_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
T-Shirt aus Baumwoll-Jersey mit Artwork im Flaggen-Stil,"Dunkelgrau,Türkis,Weiß,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50513005_016_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513005_016_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513005_016_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513005_016_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513005_016_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Regular-Fit Jeans aus fein strukturiertem Stretch-Denim,Grau,"https://images.hugoboss.com/is/image/boss/hbeu50508835_404_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508835_404_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508835_404_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508835_404_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508835_404_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508835_404_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
Relaxed-Fit T-Shirt aus Stretch-Baumwolle mit Logo-Print,"Hellgrün,Gelb,Rot,Flieder,Hellblau,Hellblau,Hellblau,Hellblau,Dunkelblau,Dunkelgrün,Khaki,Beige,Weiß,Hellgrau,Schwarz",https://images.hugoboss.com/is/image/boss/hbeu50473278_341_100wid=768&qlt=80,"30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Slim-Fit Shorts aus bügelleichtem Vier-Wege-Stretch,"Schwarz,Hellrot,Hellblau,Hellblau,Dunkelblau,Hellgrün,Beige,Weiß,Dunkelgrau","https://images.hugoboss.com/is/image/boss/hbeu50504392_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504392_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504392_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504392_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504392_001_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504392_001_240wid=768&qlt=80","30 °C Buntwäsche,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Chemische Trockenreinigung P"
Extra Slim-Fit Hose aus Schurwoll-Serge,"Dunkelblau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50469184_401_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469184_401_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469184_401_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469184_401_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469184_401_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469184_401_240wid=768&qlt=80","Nicht waschen,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Schonende chemische Trockenreinigung P"
Dreier-Pack Unterhemden aus Baumwolle mit Logo-Stickerei,"Schwarz,Weiß / Grau / Schwarz,Weiß","https://images.hugoboss.com/is/image/boss/hbeu50475278_001_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475278_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475278_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475278_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475278_001_341wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Trocknen geringe Hitze,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
T-Shirt aus Baumwoll-Jersey mit Logo-Label,"Hellgrau,Dunkelblau,Weiß,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50447978_055_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50447978_055_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50447978_055_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50447978_055_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50447978_055_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Relaxed-Fit Hose aus knitterfreiem Leinen,Weiß,"https://images.hugoboss.com/is/image/boss/hbeu50514383_100_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514383_100_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514383_100_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514383_100_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514383_100_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514383_100_240wid=768&qlt=80","Nicht waschen,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Kurzarm-Polopullover aus Baumwolle mit Blockstreifen,Schwarz / Rot / Weiß,"https://images.hugoboss.com/is/image/boss/hbeu50516642_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50516642_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50516642_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50516642_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50516642_001_100wid=768&qlt=80","30 °C Feinwäsche/Wollwäsche,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Chemische Trockenreinigung P"
T-Shirt aus Baumwoll-Jersey mit umlaufendem Logo,"Schwarz,Weiß","https://images.hugoboss.com/is/image/boss/hbeu50509840_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509840_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509840_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509840_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509840_001_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Slim-Fit Shorts aus bügelleichtem Vier-Wege-Stretch,"Dunkelgrau,Hellrot,Hellblau,Hellblau,Dunkelblau,Hellgrün,Beige,Weiß,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50504392_016_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504392_016_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504392_016_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504392_016_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504392_016_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504392_016_240wid=768&qlt=80","30 °C Buntwäsche,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Chemische Trockenreinigung P"
